sample_index_in_test,global_index,active_count,active_count_interval,field_rmse_pa,field_mae_pa,field_r2,roi_curve_rmse_pa,roi_curve_mae_pa,high_response_rmse_pa,true_peak_pa,true_peak_freq_mhz,true_center_6db_mhz,true_bandwidth_6db_mhz,true_fbw_6db,pred_peak_pa,abs_err_peak_pa,pred_peak_freq_mhz,abs_err_peak_freq_mhz,pred_center_6db_mhz,abs_err_center_6db_mhz,pred_bandwidth_6db_mhz,abs_err_bandwidth_6db_mhz,pred_fbw_6db,abs_err_fbw_6db
521,1971,223,160-279,194.2604422102187,83.1996876878158,0.9937379772356484,174.87226379648885,83.47670978048573,507.57539344181953,15069.05078125,3.55,3.825,1.35,0.35294117647058826,14513.77734375,555.2734375,3.55,0.0,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
522,9883,2457,2093-2500,147.60398025369864,68.58308505434782,0.9999762227105577,180.54435013716255,81.82190472146739,376.6424537447613,216082.125,3.55,3.775,0.4500000000000002,0.11920529801324509,216718.078125,635.953125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
523,1800,503,428-848,260.7753230407748,119.45242492337434,0.9981209123686882,304.3771857673596,158.54117219344428,658.9134611394927,37428.09375,3.55,3.825,1.35,0.35294117647058826,37746.13671875,318.04296875,3.55,0.0,3.575,0.25,0.8500000000000001,0.5,0.2377622377622378,0.11517893870835047
524,7853,1937,1679-2092,334.0837663576115,141.99503946878184,0.9998323557298009,329.2950304445663,147.44144870923913,874.916738248623,180246.84375,3.55,3.775,0.4500000000000002,0.11920529801324509,181150.953125,904.109375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
525,1832,1186,849-1267,721.2375506530354,269.1617501088018,0.9981011443011906,854.9294872750089,309.3702870244565,2086.0154655493025,111293.71875,3.55,3.775,0.4500000000000002,0.11920529801324509,107727.046875,3566.671875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
526,2929,2244,2093-2500,620.6891149040415,177.36459094025986,0.9995388206702907,574.0893804564275,178.1561969259511,1764.715229907055,204346.796875,3.55,3.775,0.4500000000000002,0.11920529801324509,204138.265625,208.53125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
527,3001,529,428-848,265.6794843085769,121.44205773388407,0.9981932373143155,274.6470573008891,123.624267578125,668.2076968974858,39863.1015625,4.0,3.575,0.8500000000000001,0.2377622377622378,39047.07421875,816.02734375,3.55,0.4500000000000002,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
528,5593,1064,849-1267,408.78711130453536,167.77157024058465,0.9991882983100213,379.5644989002379,182.4829632302989,1162.601135613629,92887.6015625,3.55,3.775,0.4500000000000002,0.11920529801324509,94259.7578125,1372.15625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
529,5315,2145,2093-2500,473.77712041271457,163.74211894239343,0.9997117937524312,426.0508397561831,200.17887015964675,1301.168089796216,196876.21875,3.55,3.775,0.4500000000000002,0.11920529801324509,198294.921875,1418.703125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
530,2541,890,849-1267,545.8859204662931,222.4622748349397,0.9977760561918679,753.5553699138693,290.9277449898098,1545.5492192017182,72779.671875,3.55,3.575,0.8500000000000001,0.2377622377622378,75100.0390625,2320.3671875,3.55,0.0,3.775,0.19999999999999973,0.4500000000000002,0.3999999999999999,0.11920529801324509,0.1185569397489927
531,9561,769,428-848,288.0427723071645,129.04508539375638,0.9991740507586742,241.9251585562104,109.25956925101902,716.4384131215958,62995.9140625,4.0,3.575,0.8500000000000001,0.2377622377622378,62676.7265625,319.1875,3.55,0.4500000000000002,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
532,3562,767,428-848,434.2697057108716,188.34540324136486,0.9981251363534265,456.48690128604323,179.62820036514947,1214.8762385265748,63886.84375,3.55,3.775,0.4500000000000002,0.11920529801324509,63397.62109375,489.22265625,3.55,0.0,3.575,0.19999999999999973,0.8500000000000001,0.3999999999999999,0.2377622377622378,0.1185569397489927
533,6717,2097,2093-2500,794.0176750616758,218.20582531605595,0.9991452626714437,295.31102195637516,155.8070652173913,1764.9209978987708,192080.6875,3.55,3.775,0.4500000000000002,0.11920529801324509,192519.703125,439.015625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
534,8168,735,428-848,378.7539463352643,170.17432483573583,0.9983646200147364,535.6698220600769,227.28524116847825,996.9685699750703,56810.890625,3.55,3.575,0.8500000000000001,0.2377622377622378,58858.55859375,2047.66796875,3.55,0.0,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
535,7261,658,428-848,447.9949787810393,166.02575439035166,0.9972365735494109,572.4756210794449,204.513916015625,1272.208759895595,54880.2109375,4.0,3.775,0.4500000000000002,0.11920529801324509,52654.3984375,2225.8125,3.55,0.4500000000000002,3.575,0.19999999999999973,0.8500000000000001,0.3999999999999999,0.2377622377622378,0.1185569397489927
536,6635,2069,1679-2092,419.8500148943519,147.43425551651666,0.9997653583615218,321.5800193763195,125.79845660665761,1182.2179810154353,192062.1875,3.55,3.775,0.4500000000000002,0.11920529801324509,192118.5625,56.375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
537,4516,989,849-1267,624.2910055057941,222.27839914710003,0.9977729373698648,924.271421259897,321.448682702106,1875.2743730867285,90660.09375,3.55,3.775,0.4500000000000002,0.11920529801324509,86423.8671875,4236.2265625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
538,5003,2459,2093-2500,158.601116346859,70.92878105044157,0.9999726791830024,253.01364827826356,105.56587550951087,421.9174690942651,216699.640625,3.55,3.775,0.4500000000000002,0.11920529801324509,216816.453125,116.8125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
539,9066,1764,1679-2092,572.2750654043348,189.33335981684147,0.9994362134233096,928.2742933045669,293.4243907099185,1688.4116956107569,163931.21875,3.55,3.775,0.4500000000000002,0.11920529801324509,164748.75,817.53125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
540,5427,740,428-848,380.1242378285779,164.61009521484374,0.9982469167329818,341.60917966549584,169.10181725543478,896.9094426784467,57987.4140625,3.55,3.575,0.8500000000000001,0.2377622377622378,59318.859375,1331.4453125,3.55,0.0,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
541,7131,915,849-1267,591.2031637361738,232.88325344822096,0.9976092935276437,590.2217515708325,237.9642280910326,1601.4784409965146,77850.90625,3.55,3.575,0.8500000000000001,0.2377622377622378,78394.9609375,544.0546875,3.55,0.0,3.775,0.19999999999999973,0.4500000000000002,0.3999999999999999,0.11920529801324509,0.1185569397489927
542,5035,1048,849-1267,626.5515052051992,219.06554626119862,0.9982055396277064,1000.1812722593186,300.8660729449728,1890.855121151688,97601.1796875,3.55,3.775,0.4500000000000002,0.11920529801324509,92878.3984375,4722.78125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
543,6277,2008,1679-2092,519.1627451109058,176.29254672665803,0.9996178739065884,361.57433816510314,149.607177734375,1384.3511107755096,187975.4375,3.55,3.775,0.4500000000000002,0.11920529801324509,187047.296875,928.140625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
544,817,1249,849-1267,597.5103003781111,230.60438126433,0.9987397889306292,936.2972978767775,344.3149838654891,1708.3326898609482,110532.6328125,3.55,3.775,0.4500000000000002,0.11920529801324509,114051.0390625,3518.40625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
545,6773,2392,2093-2500,191.9767792781578,79.04102093134341,0.999958814319224,131.1006887325073,66.06587550951087,502.17549669249996,213112.296875,3.55,3.775,0.4500000000000002,0.11920529801324509,213637.453125,525.15625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
546,1079,822,428-848,394.3103799260242,162.51984227639903,0.9985707083699826,327.0920702362802,123.23949664572011,908.3548139366121,67333.1796875,3.55,3.575,0.8500000000000001,0.2377622377622378,67607.953125,274.7734375,3.55,0.0,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
547,9712,1005,849-1267,726.6310046628997,246.3355899668818,0.9968306586013282,1236.0961522934824,355.62033479110056,2163.3598697912835,81108.0234375,3.55,3.575,0.8500000000000001,0.2377622377622378,86966.953125,5858.9296875,3.55,0.0,3.775,0.19999999999999973,0.4500000000000002,0.3999999999999999,0.11920529801324509,0.1185569397489927
548,4192,1583,1268-1678,516.3299349535282,204.49540786915654,0.9994335185853238,697.234901283651,252.47921620244566,1426.2810344126888,149666.9375,3.55,3.775,0.4500000000000002,0.11920529801324509,146760.8125,2906.125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
549,2697,807,428-848,413.4538143342626,168.8921563396288,0.9984498116190275,428.9781182615134,189.51265816066575,1076.4663422215435,67023.09375,3.55,3.775,0.4500000000000002,0.11920529801324509,66159.359375,863.734375,3.55,0.0,3.575,0.19999999999999973,0.8500000000000001,0.3999999999999999,0.2377622377622378,0.1185569397489927
550,9660,2433,2093-2500,168.5554064157997,76.44810117612093,0.9999687192530092,272.1431154674616,117.5660984205163,454.2050004253157,215009.5625,3.55,3.775,0.4500000000000002,0.11920529801324509,215968.734375,959.171875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
551,905,2401,2093-2500,274.6090569084919,103.10242222422724,0.9999155248434382,318.6257033702582,136.9829738451087,736.6073484618046,213100.8125,3.55,3.775,0.4500000000000002,0.11920529801324509,214348.953125,1248.140625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
552,3527,1980,1679-2092,700.5902675842414,217.53786139725395,0.999279591875447,691.6092100019498,255.5245308254076,2058.9121332654654,181392.484375,3.55,3.775,0.4500000000000002,0.11920529801324509,183860.6875,2468.203125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
553,6712,1354,1268-1678,330.866755252758,147.9970729139245,0.9996762852437,201.83679323400597,106.49341351052989,848.8702982709556,123649.359375,3.55,3.775,0.4500000000000002,0.11920529801324509,123512.3828125,136.9765625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
554,808,1633,1268-1678,639.0409151479515,247.9036885694421,0.9991683125762296,724.8349047293434,274.44138502038044,1828.5220347760994,149110.15625,3.55,3.775,0.4500000000000002,0.11920529801324509,152377.078125,3266.921875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
555,9663,1650,1268-1678,410.8071822638509,172.77950163414997,0.9996657045257626,271.1452473021859,139.9613090183424,1082.513521217858,152496.3125,3.55,3.775,0.4500000000000002,0.11920529801324509,153398.90625,902.59375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
556,1887,1896,1679-2092,507.84933868760316,173.11239998699685,0.9996005048968987,820.2637540831371,249.57642663043478,1497.2764238819486,178572.3125,3.55,3.775,0.4500000000000002,0.11920529801324509,177971.9375,600.375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
557,4269,2219,2093-2500,601.5400767649328,199.42859311536705,0.9995517871493799,469.497558077102,204.15334154211956,1658.745361673019,201612.3125,3.55,3.775,0.4500000000000002,0.11920529801324509,203071.0625,1458.75,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
558,3786,1968,1679-2092,563.7332414930418,190.54037890625,0.9995345106209558,348.7036758047697,156.2103430706522,1492.6289897042902,182288.546875,3.55,3.775,0.4500000000000002,0.11920529801324509,183391.4375,1102.890625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
559,6829,460,428-848,251.93048795439375,115.91529569775125,0.9979593571589782,219.486822961381,105.3370706309443,641.7116758374837,34306.953125,3.55,3.575,0.8500000000000001,0.2377622377622378,33674.91796875,632.03515625,3.55,0.0,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
560,7858,483,428-848,262.6304740014204,117.49789506975257,0.9976643406640477,254.95380781734858,112.56615680197011,658.2935668774292,34251.94921875,3.55,3.825,1.35,0.35294117647058826,35330.6484375,1078.69921875,3.55,0.0,3.575,0.25,0.8500000000000001,0.5,0.2377622377622378,0.11517893870835047
561,3816,165,160-279,175.5130158908722,82.19872771856889,0.9898205276606529,130.96209836515197,76.8283280082371,419.2772858735545,10507.47265625,3.55,3.825,1.35,0.35294117647058826,10116.140625,391.33203125,3.55,0.0,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
562,9225,560,428-848,265.82648070021395,118.34546524976648,0.998526983256023,196.23137575461962,85.90560249660327,633.8578581576351,43797.4453125,3.55,3.575,0.8500000000000001,0.2377622377622378,43196.6015625,600.84375,4.0,0.4500000000000002,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
563,5018,1084,849-1267,601.1100874526961,217.43516203400986,0.9983491346971164,564.6190519955431,230.5292915675951,1743.9301651919177,93277.8984375,3.55,3.775,0.4500000000000002,0.11920529801324509,95079.1171875,1801.21875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
564,4925,2484,2093-2500,183.96266716042064,79.35875499745245,0.9999635454979428,312.92580576774475,133.72433338994566,510.92903758918817,217655.59375,3.55,3.775,0.4500000000000002,0.11920529801324509,218277.3125,621.71875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
565,97,1245,849-1267,596.5801073432111,250.46346646980618,0.9987949283872066,797.8295959970633,328.427293860394,1725.1069652693293,114462.3984375,3.55,3.775,0.4500000000000002,0.11920529801324509,112107.671875,2354.7265625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
566,8304,1794,1679-2092,547.249907226721,178.9313329159944,0.999481241852342,546.7915547495617,175.78042204483697,1563.7859774512322,167644.40625,3.55,3.775,0.4500000000000002,0.11920529801324509,168018.59375,374.1875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
567,4517,1710,1679-2092,684.2849218427807,226.40142012143343,0.9991414631446988,992.8028847677035,318.26435122282606,2054.915454823767,158543.046875,3.55,3.775,0.4500000000000002,0.11920529801324509,160093.765625,1550.71875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
568,7476,497,428-848,259.69887778663684,117.63171876923934,0.9981052471642119,161.0718129945244,75.59352974269702,567.7075154796009,36902.00390625,4.0,3.575,0.8500000000000001,0.2377622377622378,36923.19921875,21.1953125,4.0,0.0,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
569,5691,1926,1679-2092,1045.869189519867,293.49416975734545,0.9982950097972262,1467.480375310094,390.58242399796194,3041.8919845331216,178767.453125,3.55,3.775,0.4500000000000002,0.11920529801324509,179379.796875,612.34375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
570,484,1578,1268-1678,451.77213301220286,200.7147442520805,0.9995568402813925,519.0551187937529,250.72317637567934,1216.9669401387885,144698.546875,3.55,3.775,0.4500000000000002,0.11920529801324509,146329.40625,1630.859375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
571,3725,709,428-848,232.33282473689368,114.55627608655847,0.9993264528734597,146.95535157692814,78.78282629925272,451.429445023409,57108.48828125,3.55,3.575,0.8500000000000001,0.2377622377622378,57026.48828125,82.0,3.55,0.0,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
572,6854,431,428-848,261.4785898621114,113.34372616305144,0.997304954160293,280.64646125927527,109.31024169921875,689.7285039152666,32676.90234375,3.55,3.575,0.8500000000000001,0.2377622377622378,31780.30078125,896.6015625,4.0,0.4500000000000002,3.825,0.25,1.35,0.5,0.35294117647058826,0.11517893870835047
573,7300,1318,1268-1678,658.0754569616686,264.496144054645,0.998616483889655,783.104470375559,333.7888820482337,1876.1510503490179,117896.9296875,3.55,3.775,0.4500000000000002,0.11920529801324509,121116.7734375,3219.84375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
574,3496,954,849-1267,433.2419538372341,181.40126729311737,0.9988488372833395,539.7329304745148,212.00343919836956,1142.947307195544,84070.8203125,3.55,3.775,0.4500000000000002,0.11920529801324509,83227.8203125,843.0,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
575,8418,2027,1679-2092,346.81571701180474,135.20747188070547,0.9998330197409763,362.9271264990381,139.9962211277174,982.0118409637611,188545.0625,3.55,3.775,0.4500000000000002,0.11920529801324509,187720.9375,824.125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
576,3161,1498,1268-1678,444.71125549556626,170.39711307001528,0.999518444750699,611.1029613812752,213.4769340183424,1289.563524008862,136908.5625,3.55,3.775,0.4500000000000002,0.11920529801324509,139766.984375,2858.421875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
577,2241,368,280-427,264.67994682022385,113.57239645156861,0.9959136306307056,351.57993406548957,139.82426651664403,639.9845431054407,27219.97265625,3.55,3.575,0.8500000000000001,0.2377622377622378,25975.26953125,1244.703125,3.55,0.0,3.825,0.25,1.35,0.5,0.35294117647058826,0.11517893870835047
578,1640,931,849-1267,320.585442032714,154.4272692128057,0.9993403020739864,269.42395464858345,134.61255944293478,762.0278020193296,79675.7890625,3.55,3.775,0.4500000000000002,0.11920529801324509,79932.4296875,256.640625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
579,4728,258,160-279,145.29102899201322,70.85543146586211,0.9972365672210354,91.42201284201403,50.902646272078805,273.5175543479956,17414.53515625,3.55,3.825,1.35,0.35294117647058826,17329.984375,84.55078125,4.0,0.4500000000000002,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
580,3977,1089,849-1267,591.5839740678051,234.4293530813466,0.9984093824512493,684.7482650706462,286.6138279127038,1747.3285503275793,98431.09375,3.55,3.775,0.4500000000000002,0.11920529801324509,96252.328125,2178.765625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
581,4107,1618,1268-1678,481.9052153159973,203.6709675292969,0.9995292499104007,342.9706191289285,168.56397545855978,1214.6811500961844,152303.984375,3.55,3.775,0.4500000000000002,0.11920529801324509,151442.3125,861.671875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
582,1315,1491,1268-1678,487.97241001995513,185.48972946485438,0.9994287285699758,254.10376015771584,119.5177691915761,1302.5849267223855,139465.375,3.55,3.775,0.4500000000000002,0.11920529801324509,138465.09375,1000.28125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
583,5947,1011,849-1267,324.7971915530394,151.32999762015965,0.9994272615893293,270.25795712782934,137.5660931131114,798.5053912507327,86861.6484375,3.55,3.775,0.4500000000000002,0.11920529801324509,87693.59375,831.9453125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
